variant,block_label,repetition,block,stage,seconds
three_stage,fp16;blocks=36;matmul=4096,2,13,h2d,0.017529696
three_stage,fp16;blocks=36;matmul=4096,2,14,h2d,0.017346527
three_stage,fp16;blocks=36;matmul=4096,2,15,h2d,0.017602400
three_stage,fp16;blocks=36;matmul=4096,2,16,h2d,0.017442623
three_stage,fp16;blocks=36;matmul=4096,2,17,h2d,0.017422079
three_stage,fp16;blocks=36;matmul=4096,2,18,h2d,0.017366753
three_stage,fp16;blocks=36;matmul=4096,2,19,h2d,0.017358528
three_stage,fp16;blocks=36;matmul=4096,2,20,h2d,0.017379135
three_stage,fp16;blocks=36;matmul=4096,2,21,h2d,0.017422497
three_stage,fp16;blocks=36;matmul=4096,2,22,h2d,0.017408672
three_stage,fp16;blocks=36;matmul=4096,2,23,h2d,0.017364576
three_stage,fp16;blocks=36;matmul=4096,2,24,h2d,0.017326015
three_stage,fp16;blocks=36;matmul=4096,2,25,h2d,0.017353151
three_stage,fp16;blocks=36;matmul=4096,2,26,h2d,0.017499201
three_stage,fp16;blocks=36;matmul=4096,2,27,h2d,0.017483969
three_stage,fp16;blocks=36;matmul=4096,2,28,h2d,0.017479649
three_stage,fp16;blocks=36;matmul=4096,2,29,h2d,0.017356064
three_stage,fp16;blocks=36;matmul=4096,2,30,h2d,0.017435648
three_stage,fp16;blocks=36;matmul=4096,2,31,h2d,0.017419777
three_stage,fp16;blocks=36;matmul=4096,2,32,h2d,0.017375200
three_stage,fp16;blocks=36;matmul=4096,2,33,h2d,0.017592352
three_stage,fp16;blocks=36;matmul=4096,2,34,h2d,0.017426144
three_stage,fp16;blocks=36;matmul=4096,2,35,h2d,0.017287647
three_stage,fp16;blocks=36;matmul=4096,2,0,compute,0.042739712
three_stage,fp16;blocks=36;matmul=4096,2,1,compute,0.043668480
three_stage,fp16;blocks=36;matmul=4096,2,2,compute,0.048050175
three_stage,fp16;blocks=36;matmul=4096,2,3,compute,0.046678017
three_stage,fp16;blocks=36;matmul=4096,2,4,compute,0.052980736
three_stage,fp16;blocks=36;matmul=4096,2,5,compute,0.048923649
three_stage,fp16;blocks=36;matmul=4096,2,6,compute,0.052669441
three_stage,fp16;blocks=36;matmul=4096,2,7,compute,0.051497986
three_stage,fp16;blocks=36;matmul=4096,2,8,compute,0.053533695
three_stage,fp16;blocks=36;matmul=4096,2,9,compute,0.053015553
three_stage,fp16;blocks=36;matmul=4096,2,10,compute,0.052126720
three_stage,fp16;blocks=36;matmul=4096,2,11,compute,0.052405247
three_stage,fp16;blocks=36;matmul=4096,2,12,compute,0.053757954
three_stage,fp16;blocks=36;matmul=4096,2,13,compute,0.054349823
three_stage,fp16;blocks=36;matmul=4096,2,14,compute,0.052995071
three_stage,fp16;blocks=36;matmul=4096,2,15,compute,0.050199551
three_stage,fp16;blocks=36;matmul=4096,2,16,compute,0.050741249
three_stage,fp16;blocks=36;matmul=4096,2,17,compute,0.053491711
three_stage,fp16;blocks=36;matmul=4096,2,18,compute,0.056828930
three_stage,fp16;blocks=36;matmul=4096,2,19,compute,0.054967297
three_stage,fp16;blocks=36;matmul=4096,2,20,compute,0.050331650
three_stage,fp16;blocks=36;matmul=4096,2,21,compute,0.052660225
three_stage,fp16;blocks=36;matmul=4096,2,22,compute,0.051598335
three_stage,fp16;blocks=36;matmul=4096,2,23,compute,0.051864574
three_stage,fp16;blocks=36;matmul=4096,2,24,compute,0.045459457
three_stage,fp16;blocks=36;matmul=4096,2,25,compute,0.042900478
three_stage,fp16;blocks=36;matmul=4096,2,26,compute,0.042271744
three_stage,fp16;blocks=36;matmul=4096,2,27,compute,0.047370239
three_stage,fp16;blocks=36;matmul=4096,2,28,compute,0.048723969
three_stage,fp16;blocks=36;matmul=4096,2,29,compute,0.053735424
three_stage,fp16;blocks=36;matmul=4096,2,30,compute,0.050203648
three_stage,fp16;blocks=36;matmul=4096,2,31,compute,0.052516865
three_stage,fp16;blocks=36;matmul=4096,2,32,compute,0.053812225
three_stage,fp16;blocks=36;matmul=4096,2,33,compute,0.053788673
three_stage,fp16;blocks=36;matmul=4096,2,34,compute,0.055374847
three_stage,fp16;blocks=36;matmul=4096,2,35,compute,0.053445633
three_stage,fp16;blocks=36;matmul=4096,3,0,read,0.415540000
three_stage,fp16;blocks=36;matmul=4096,3,1,read,0.582715900
three_stage,fp16;blocks=36;matmul=4096,3,2,read,0.243039000
three_stage,fp16;blocks=36;matmul=4096,3,3,read,0.583956600
three_stage,fp16;blocks=36;matmul=4096,3,4,read,0.143286400
three_stage,fp16;blocks=36;matmul=4096,3,5,read,0.597301500
three_stage,fp16;blocks=36;matmul=4096,3,6,read,0.247575100
three_stage,fp16;blocks=36;matmul=4096,3,7,read,0.574822700
three_stage,fp16;blocks=36;matmul=4096,3,8,read,0.147927800
three_stage,fp16;blocks=36;matmul=4096,3,9,read,0.605793400
three_stage,fp16;blocks=36;matmul=4096,3,10,read,0.241396200
three_stage,fp16;blocks=36;matmul=4096,3,11,read,0.577790400
three_stage,fp16;blocks=36;matmul=4096,3,12,read,0.273191600
three_stage,fp16;blocks=36;matmul=4096,3,13,read,0.603397300
three_stage,fp16;blocks=36;matmul=4096,3,14,read,0.224176900
three_stage,fp16;blocks=36;matmul=4096,3,15,read,0.579970800
three_stage,fp16;blocks=36;matmul=4096,3,16,read,0.500581700
three_stage,fp16;blocks=36;matmul=4096,3,17,read,0.600216100
three_stage,fp16;blocks=36;matmul=4096,3,18,read,0.251773200
three_stage,fp16;blocks=36;matmul=4096,3,19,read,0.564767900
three_stage,fp16;blocks=36;matmul=4096,3,20,read,0.162563000
three_stage,fp16;blocks=36;matmul=4096,3,21,read,0.604027700
three_stage,fp16;blocks=36;matmul=4096,3,22,read,0.258900200
three_stage,fp16;blocks=36;matmul=4096,3,23,read,0.564003000
three_stage,fp16;blocks=36;matmul=4096,3,24,read,0.148499100
three_stage,fp16;blocks=36;matmul=4096,3,25,read,0.602328700
three_stage,fp16;blocks=36;matmul=4096,3,26,read,0.258842200
three_stage,fp16;blocks=36;matmul=4096,3,27,read,0.575454700
three_stage,fp16;blocks=36;matmul=4096,3,28,read,0.511102000
three_stage,fp16;blocks=36;matmul=4096,3,29,read,0.399347300
three_stage,fp16;blocks=36;matmul=4096,3,30,read,0.488879800
three_stage,fp16;blocks=36;matmul=4096,3,31,read,0.577493300
three_stage,fp16;blocks=36;matmul=4096,3,32,read,0.406105600
three_stage,fp16;blocks=36;matmul=4096,3,33,read,0.491589100
three_stage,fp16;blocks=36;matmul=4096,3,34,read,0.469873700
three_stage,fp16;blocks=36;matmul=4096,3,35,read,0.331769100
three_stage,fp16;blocks=36;matmul=4096,3,0,stage_copy,0.020417100
three_stage,fp16;blocks=36;matmul=4096,3,1,stage_copy,0.020913700
three_stage,fp16;blocks=36;matmul=4096,3,2,stage_copy,0.020770500
three_stage,fp16;blocks=36;matmul=4096,3,3,stage_copy,0.021950200
three_stage,fp16;blocks=36;matmul=4096,3,4,stage_copy,0.021971100
three_stage,fp16;blocks=36;matmul=4096,3,5,stage_copy,0.020763300
three_stage,fp16;blocks=36;matmul=4096,3,6,stage_copy,0.020632000
three_stage,fp16;blocks=36;matmul=4096,3,7,stage_copy,0.020709500
three_stage,fp16;blocks=36;matmul=4096,3,8,stage_copy,0.021971700
three_stage,fp16;blocks=36;matmul=4096,3,9,stage_copy,0.020765900
three_stage,fp16;blocks=36;matmul=4096,3,10,stage_copy,0.020553800
three_stage,fp16;blocks=36;matmul=4096,3,11,stage_copy,0.021819800
three_stage,fp16;blocks=36;matmul=4096,3,12,stage_copy,0.022279600
three_stage,fp16;blocks=36;matmul=4096,3,13,stage_copy,0.021272400
three_stage,fp16;blocks=36;matmul=4096,3,14,stage_copy,0.021046400
three_stage,fp16;blocks=36;matmul=4096,3,15,stage_copy,0.022623400
three_stage,fp16;blocks=36;matmul=4096,3,16,stage_copy,0.020698900
three_stage,fp16;blocks=36;matmul=4096,3,17,stage_copy,0.022680900
three_stage,fp16;blocks=36;matmul=4096,3,18,stage_copy,0.020851200
three_stage,fp16;blocks=36;matmul=4096,3,19,stage_copy,0.020652100
three_stage,fp16;blocks=36;matmul=4096,3,20,stage_copy,0.023069500
three_stage,fp16;blocks=36;matmul=4096,3,21,stage_copy,0.021244700
three_stage,fp16;blocks=36;matmul=4096,3,22,stage_copy,0.020891700
three_stage,fp16;blocks=36;matmul=4096,3,23,stage_copy,0.020314000
three_stage,fp16;blocks=36;matmul=4096,3,24,stage_copy,0.020706600
three_stage,fp16;blocks=36;matmul=4096,3,25,stage_copy,0.022370000
three_stage,fp16;blocks=36;matmul=4096,3,26,stage_copy,0.020747600
three_stage,fp16;blocks=36;matmul=4096,3,27,stage_copy,0.020926500
three_stage,fp16;blocks=36;matmul=4096,3,28,stage_copy,0.020637800
three_stage,fp16;blocks=36;matmul=4096,3,29,stage_copy,0.020774800
three_stage,fp16;blocks=36;matmul=4096,3,30,stage_copy,0.021770900
three_stage,fp16;blocks=36;matmul=4096,3,31,stage_copy,0.020645700
three_stage,fp16;blocks=36;matmul=4096,3,32,stage_copy,0.020468900
three_stage,fp16;blocks=36;matmul=4096,3,33,stage_copy,0.020984800
three_stage,fp16;blocks=36;matmul=4096,3,34,stage_copy,0.020803100
three_stage,fp16;blocks=36;matmul=4096,3,35,stage_copy,0.021082800
three_stage,fp16;blocks=36;matmul=4096,3,0,h2d,0.017373440
three_stage,fp16;blocks=36;matmul=4096,3,1,h2d,0.017367359
three_stage,fp16;blocks=36;matmul=4096,3,2,h2d,0.017322720
three_stage,fp16;blocks=36;matmul=4096,3,3,h2d,0.017390783
three_stage,fp16;blocks=36;matmul=4096,3,4,h2d,0.017292288
three_stage,fp16;blocks=36;matmul=4096,3,5,h2d,0.017306751
three_stage,fp16;blocks=36;matmul=4096,3,6,h2d,0.017352127
three_stage,fp16;blocks=36;matmul=4096,3,7,h2d,0.017511999
three_stage,fp16;blocks=36;matmul=4096,3,8,h2d,0.017450560
three_stage,fp16;blocks=36;matmul=4096,3,9,h2d,0.017395519
three_stage,fp16;blocks=36;matmul=4096,3,10,h2d,0.017448769
three_stage,fp16;blocks=36;matmul=4096,3,11,h2d,0.017367104
three_stage,fp16;blocks=36;matmul=4096,3,12,h2d,0.017476801
three_stage,fp16;blocks=36;matmul=4096,3,13,h2d,0.017384031
three_stage,fp16;blocks=36;matmul=4096,3,14,h2d,0.017320576
three_stage,fp16;blocks=36;matmul=4096,3,15,h2d,0.017525984
three_stage,fp16;blocks=36;matmul=4096,3,16,h2d,0.017307552
three_stage,fp16;blocks=36;matmul=4096,3,17,h2d,0.017401119
three_stage,fp16;blocks=36;matmul=4096,3,18,h2d,0.017556704
three_stage,fp16;blocks=36;matmul=4096,3,19,h2d,0.017558912
three_stage,fp16;blocks=36;matmul=4096,3,20,h2d,0.017421024
three_stage,fp16;blocks=36;matmul=4096,3,21,h2d,0.017322081
three_stage,fp16;blocks=36;matmul=4096,3,22,h2d,0.017396353
three_stage,fp16;blocks=36;matmul=4096,3,23,h2d,0.017407007
three_stage,fp16;blocks=36;matmul=4096,3,24,h2d,0.017340128
three_stage,fp16;blocks=36;matmul=4096,3,25,h2d,0.017463425
three_stage,fp16;blocks=36;matmul=4096,3,26,h2d,0.017444160
three_stage,fp16;blocks=36;matmul=4096,3,27,h2d,0.017340193
three_stage,fp16;blocks=36;matmul=4096,3,28,h2d,0.017351871
three_stage,fp16;blocks=36;matmul=4096,3,29,h2d,0.017360191
three_stage,fp16;blocks=36;matmul=4096,3,30,h2d,0.017342400
three_stage,fp16;blocks=36;matmul=4096,3,31,h2d,0.017368511
three_stage,fp16;blocks=36;matmul=4096,3,32,h2d,0.017377983
three_stage,fp16;blocks=36;matmul=4096,3,33,h2d,0.017439648
three_stage,fp16;blocks=36;matmul=4096,3,34,h2d,0.017395489
three_stage,fp16;blocks=36;matmul=4096,3,35,h2d,0.017236544
three_stage,fp16;blocks=36;matmul=4096,3,0,compute,0.049192959
three_stage,fp16;blocks=36;matmul=4096,3,1,compute,0.047718399
three_stage,fp16;blocks=36;matmul=4096,3,2,compute,0.054651905
three_stage,fp16;blocks=36;matmul=4096,3,3,compute,0.055544830
three_stage,fp16;blocks=36;matmul=4096,3,4,compute,0.048896000
three_stage,fp16;blocks=36;matmul=4096,3,5,compute,0.047758335
three_stage,fp16;blocks=36;matmul=4096,3,6,compute,0.049692673
three_stage,fp16;blocks=36;matmul=4096,3,7,compute,0.046606335
three_stage,fp16;blocks=36;matmul=4096,3,8,compute,0.043871231
three_stage,fp16;blocks=36;matmul=4096,3,9,compute,0.044991489
three_stage,fp16;blocks=36;matmul=4096,3,10,compute,0.044135426
three_stage,fp16;blocks=36;matmul=4096,3,11,compute,0.045524994
three_stage,fp16;blocks=36;matmul=4096,3,12,compute,0.049153023
three_stage,fp16;blocks=36;matmul=4096,3,13,compute,0.051442688
three_stage,fp16;blocks=36;matmul=4096,3,14,compute,0.056498177
three_stage,fp16;blocks=36;matmul=4096,3,15,compute,0.053181438
three_stage,fp16;blocks=36;matmul=4096,3,16,compute,0.050435074
three_stage,fp16;blocks=36;matmul=4096,3,17,compute,0.054214657
three_stage,fp16;blocks=36;matmul=4096,3,18,compute,0.059107327
three_stage,fp16;blocks=36;matmul=4096,3,19,compute,0.053419006
three_stage,fp16;blocks=36;matmul=4096,3,20,compute,0.049694721
three_stage,fp16;blocks=36;matmul=4096,3,21,compute,0.052908031
three_stage,fp16;blocks=36;matmul=4096,3,22,compute,0.051825665
three_stage,fp16;blocks=36;matmul=4096,3,23,compute,0.050173950
three_stage,fp16;blocks=36;matmul=4096,3,24,compute,0.057415680
three_stage,fp16;blocks=36;matmul=4096,3,25,compute,0.055838718
three_stage,fp16;blocks=36;matmul=4096,3,26,compute,0.051528706
three_stage,fp16;blocks=36;matmul=4096,3,27,compute,0.054612991
three_stage,fp16;blocks=36;matmul=4096,3,28,compute,0.052232193
three_stage,fp16;blocks=36;matmul=4096,3,29,compute,0.050672642
three_stage,fp16;blocks=36;matmul=4096,3,30,compute,0.052779007
three_stage,fp16;blocks=36;matmul=4096,3,31,compute,0.051987457
three_stage,fp16;blocks=36;matmul=4096,3,32,compute,0.054473728
three_stage,fp16;blocks=36;matmul=4096,3,33,compute,0.058950657
three_stage,fp16;blocks=36;matmul=4096,3,34,compute,0.053050369
three_stage,fp16;blocks=36;matmul=4096,3,35,compute,0.053769215
sync,int4;blocks=36;matmul=4096,1,0,read,0.156753900
sync,int4;blocks=36;matmul=4096,1,1,read,0.040763300
sync,int4;blocks=36;matmul=4096,1,2,read,0.161528500
sync,int4;blocks=36;matmul=4096,1,3,read,0.040742400
sync,int4;blocks=36;matmul=4096,1,4,read,0.067510200
sync,int4;blocks=36;matmul=4096,1,5,read,0.134229400
sync,int4;blocks=36;matmul=4096,1,6,read,0.041056400
sync,int4;blocks=36;matmul=4096,1,7,read,0.040226900
sync,int4;blocks=36;matmul=4096,1,8,read,0.040694200
sync,int4;blocks=36;matmul=4096,1,9,read,0.041751700
sync,int4;blocks=36;matmul=4096,1,10,read,0.042710900
sync,int4;blocks=36;matmul=4096,1,11,read,0.040056900
sync,int4;blocks=36;matmul=4096,1,12,read,0.040354300
sync,int4;blocks=36;matmul=4096,1,13,read,0.040888000
sync,int4;blocks=36;matmul=4096,1,14,read,0.041532000
sync,int4;blocks=36;matmul=4096,1,15,read,0.040835900
sync,int4;blocks=36;matmul=4096,1,16,read,0.040260500
sync,int4;blocks=36;matmul=4096,1,17,read,0.042451000
sync,int4;blocks=36;matmul=4096,1,18,read,0.039863100
sync,int4;blocks=36;matmul=4096,1,19,read,0.042007000
sync,int4;blocks=36;matmul=4096,1,20,read,0.041592900
sync,int4;blocks=36;matmul=4096,1,21,read,0.041141500
sync,int4;blocks=36;matmul=4096,1,22,read,0.041425600
sync,int4;blocks=36;matmul=4096,1,23,read,0.040604800
sync,int4;blocks=36;matmul=4096,1,24,read,0.041645400
sync,int4;blocks=36;matmul=4096,1,25,read,0.043434400
sync,int4;blocks=36;matmul=4096,1,26,read,0.041293000
sync,int4;blocks=36;matmul=4096,1,27,read,0.042080500
sync,int4;blocks=36;matmul=4096,1,28,read,0.040309000
sync,int4;blocks=36;matmul=4096,1,29,read,0.043450000
sync,int4;blocks=36;matmul=4096,1,30,read,0.044532500
sync,int4;blocks=36;matmul=4096,1,31,read,0.041612100
sync,int4;blocks=36;matmul=4096,1,32,read,0.048846300
sync,int4;blocks=36;matmul=4096,1,33,read,0.040289000
sync,int4;blocks=36;matmul=4096,1,34,read,0.041684900
sync,int4;blocks=36;matmul=4096,1,35,read,0.044363800
sync,int4;blocks=36;matmul=4096,1,0,stage_copy,0.006578500
sync,int4;blocks=36;matmul=4096,1,1,stage_copy,0.006956500
sync,int4;blocks=36;matmul=4096,1,2,stage_copy,0.006614000
sync,int4;blocks=36;matmul=4096,1,3,stage_copy,0.006246800
sync,int4;blocks=36;matmul=4096,1,4,stage_copy,0.006352600
sync,int4;blocks=36;matmul=4096,1,5,stage_copy,0.006624200
sync,int4;blocks=36;matmul=4096,1,6,stage_copy,0.006902900
sync,int4;blocks=36;matmul=4096,1,7,stage_copy,0.006548400
sync,int4;blocks=36;matmul=4096,1,8,stage_copy,0.006581900
sync,int4;blocks=36;matmul=4096,1,9,stage_copy,0.006426900
sync,int4;blocks=36;matmul=4096,1,10,stage_copy,0.006900900
sync,int4;blocks=36;matmul=4096,1,11,stage_copy,0.006333600
sync,int4;blocks=36;matmul=4096,1,12,stage_copy,0.006859100
sync,int4;blocks=36;matmul=4096,1,13,stage_copy,0.006491200
sync,int4;blocks=36;matmul=4096,1,14,stage_copy,0.007209100
sync,int4;blocks=36;matmul=4096,1,15,stage_copy,0.007098700
sync,int4;blocks=36;matmul=4096,1,16,stage_copy,0.006771400
sync,int4;blocks=36;matmul=4096,1,17,stage_copy,0.007235100
sync,int4;blocks=36;matmul=4096,1,18,stage_copy,0.006175300
sync,int4;blocks=36;matmul=4096,1,19,stage_copy,0.006430500
sync,int4;blocks=36;matmul=4096,1,20,stage_copy,0.007722100
sync,int4;blocks=36;matmul=4096,1,21,stage_copy,0.006535100
sync,int4;blocks=36;matmul=4096,1,22,stage_copy,0.006726500
sync,int4;blocks=36;matmul=4096,1,23,stage_copy,0.006562200
sync,int4;blocks=36;matmul=4096,1,24,stage_copy,0.006817100
sync,int4;blocks=36;matmul=4096,1,25,stage_copy,0.006067200
sync,int4;blocks=36;matmul=4096,1,26,stage_copy,0.006503700
sync,int4;blocks=36;matmul=4096,1,27,stage_copy,0.006702700
sync,int4;blocks=36;matmul=4096,1,28,stage_copy,0.006604500
sync,int4;blocks=36;matmul=4096,1,29,stage_copy,0.007092000
sync,int4;blocks=36;matmul=4096,1,30,stage_copy,0.006998900
sync,int4;blocks=36;matmul=4096,1,31,stage_copy,0.006745500
sync,int4;blocks=36;matmul=4096,1,32,stage_copy,0.006432400
sync,int4;blocks=36;matmul=4096,1,33,stage_copy,0.006098200
sync,int4;blocks=36;matmul=4096,1,34,stage_copy,0.007556600
sync,int4;blocks=36;matmul=4096,1,35,stage_copy,0.006329500
sync,int4;blocks=36;matmul=4096,1,0,h2d,0.005362272
sync,int4;blocks=36;matmul=4096,1,1,h2d,0.005349984
sync,int4;blocks=36;matmul=4096,1,2,h2d,0.005395264
sync,int4;blocks=36;matmul=4096,1,3,h2d,0.005378432
sync,int4;blocks=36;matmul=4096,1,4,h2d,0.005373312
sync,int4;blocks=36;matmul=4096,1,5,h2d,0.005349184
sync,int4;blocks=36;matmul=4096,1,6,h2d,0.005441120
sync,int4;blocks=36;matmul=4096,1,7,h2d,0.005348960
sync,int4;blocks=36;matmul=4096,1,8,h2d,0.005336384
sync,int4;blocks=36;matmul=4096,1,9,h2d,0.005380480
sync,int4;blocks=36;matmul=4096,1,10,h2d,0.005355712
sync,int4;blocks=36;matmul=4096,1,11,h2d,0.005341376
sync,int4;blocks=36;matmul=4096,1,12,h2d,0.005382464
sync,int4;blocks=36;matmul=4096,1,13,h2d,0.005336480
sync,int4;blocks=36;matmul=4096,1,14,h2d,0.005414112
sync,int4;blocks=36;matmul=4096,1,15,h2d,0.005353184
sync,int4;blocks=36;matmul=4096,1,16,h2d,0.005379072
sync,int4;blocks=36;matmul=4096,1,17,h2d,0.005402784
sync,int4;blocks=36;matmul=4096,1,18,h2d,0.005377888
sync,int4;blocks=36;matmul=4096,1,19,h2d,0.005353152
sync,int4;blocks=36;matmul=4096,1,20,h2d,0.005382656
sync,int4;blocks=36;matmul=4096,1,21,h2d,0.005390432
sync,int4;blocks=36;matmul=4096,1,22,h2d,0.005350464
sync,int4;blocks=36;matmul=4096,1,23,h2d,0.005372096
sync,int4;blocks=36;matmul=4096,1,24,h2d,0.005359680
sync,int4;blocks=36;matmul=4096,1,25,h2d,0.005244096
sync,int4;blocks=36;matmul=4096,1,26,h2d,0.005168768
sync,int4;blocks=36;matmul=4096,1,27,h2d,0.005171264
sync,int4;blocks=36;matmul=4096,1,28,h2d,0.004987072
sync,int4;blocks=36;matmul=4096,1,29,h2d,0.005018304
sync,int4;blocks=36;matmul=4096,1,30,h2d,0.005050080
sync,int4;blocks=36;matmul=4096,1,31,h2d,0.004977728
sync,int4;blocks=36;matmul=4096,1,32,h2d,0.004978368
sync,int4;blocks=36;matmul=4096,1,33,h2d,0.005013856
sync,int4;blocks=36;matmul=4096,1,34,h2d,0.004993152
sync,int4;blocks=36;matmul=4096,1,35,h2d,0.005032960
sync,int4;blocks=36;matmul=4096,1,0,compute,0.021884800
sync,int4;blocks=36;matmul=4096,1,1,compute,0.020479488
sync,int4;blocks=36;matmul=4096,1,2,compute,0.019189728
sync,int4;blocks=36;matmul=4096,1,3,compute,0.023111135
sync,int4;blocks=36;matmul=4096,1,4,compute,0.019198656
sync,int4;blocks=36;matmul=4096,1,5,compute,0.019655680
sync,int4;blocks=36;matmul=4096,1,6,compute,0.019026752
sync,int4;blocks=36;matmul=4096,1,7,compute,0.021277311
sync,int4;blocks=36;matmul=4096,1,8,compute,0.019313152
sync,int4;blocks=36;matmul=4096,1,9,compute,0.019868353
sync,int4;blocks=36;matmul=4096,1,10,compute,0.020158079
sync,int4;blocks=36;matmul=4096,1,11,compute,0.020098047
sync,int4;blocks=36;matmul=4096,1,12,compute,0.019016064
sync,int4;blocks=36;matmul=4096,1,13,compute,0.017668991
sync,int4;blocks=36;matmul=4096,1,14,compute,0.016932320
sync,int4;blocks=36;matmul=4096,1,15,compute,0.017573568
sync,int4;blocks=36;matmul=4096,1,16,compute,0.015858848
sync,int4;blocks=36;matmul=4096,1,17,compute,0.017941216
sync,int4;blocks=36;matmul=4096,1,18,compute,0.019372543
sync,int4;blocks=36;matmul=4096,1,19,compute,0.017048960
sync,int4;blocks=36;matmul=4096,1,20,compute,0.017241312
sync,int4;blocks=36;matmul=4096,1,21,compute,0.016397888
sync,int4;blocks=36;matmul=4096,1,22,compute,0.017553568
sync,int4;blocks=36;matmul=4096,1,23,compute,0.015520640
sync,int4;blocks=36;matmul=4096,1,24,compute,0.016432705
sync,int4;blocks=36;matmul=4096,1,25,compute,0.018454847
sync,int4;blocks=36;matmul=4096,1,26,compute,0.017925505
sync,int4;blocks=36;matmul=4096,1,27,compute,0.015116512
sync,int4;blocks=36;matmul=4096,1,28,compute,0.016705856
sync,int4;blocks=36;matmul=4096,1,29,compute,0.016205408
sync,int4;blocks=36;matmul=4096,1,30,compute,0.014734496
